built_type,year_built,flour,area,condition,bathrooms,balcony,exchange,furniture,security,ceil,parking,residance,phone,floor,door,balcony_glass,ex_dormetory,inernet,id,userType,rooms,lat,lon,district,street,house_num,price
кирпичный,2021,5 из 10,40,хорошее,совмещенный,лоджия,,полностью,"домофон, кодовый замок, видеонаблюдение, видеодомофон",3 м,паркинг,Brussels,нет,ламинат,металлическая,да,нет,проводной,680640194,specialist,1,51.142212581869,71.368182966301,Esilyskiy_r-n,Aytmatova,,25000000
монолитный,2013,12 из 17,72,,,,,,,2.7 м,паркинг,Магистральный-1,,,,,нет,,681730851,specialist,2,51.138785384615,71.47064717791,Almaty_r-n,prospekt_Bauyrzhana_Momyshuly,13/3,26500000
кирпичный,2011,12 из 13,28,хорошее,совмещенный,балкон,Не интересует,полностью,"домофон, охрана, видеонаблюдение",2.7 м,рядом охраняемая стоянка,Изобилие,есть возможность подключения,линолеум,металлическая,да,нет,оптика,681425836,owner,1,51.160683,71.451771,r-n_Baykonur,Tarhana,,15300000
кирпичный,1990,3 из 5,40,среднее,раздельный,балкон,,частично,домофон,2.7 м,,,,ламинат,металлическая,,да,,681899532,specialist,2,51.145642,71.464754,Almaty_r-n,Kuyshi_Dina,,16500000
кирпичный,2017,6 из 7,283.7,,,,Возможен обмен,,,,,,,,,,нет,,681193390,specialist,7,51.145602,71.404773,Esilyskiy_r-n,Kurgalyzhinskoe_shosse,,175000000
панельный,1962,2 из 5,29.6,хорошее,совмещенный,,Не интересует,,"решетки на окнах, домофон",2.6 м,,,,линолеум,металлическая,,нет,,681266009,owner,1,51.16294,71.417871,Saryarka_r-n,Zheltoksana,6,18000000
монолитный,2016,2 из 6,40,,,,,,,,,Expo Boulevard,,,,,нет,,681615693,specialist,1,51.09636,71.406336,Esilyskiy_r-n,Kabynbay_Batyra,58a,26000000
кирпичный,2022,1 из 12,67,хорошее,совмещенный,лоджия,,полностью,"решетки на окнах, домофон, кодовый замок, сигнализация, видеонаблюдение",3 м,рядом охраняемая стоянка,Grand Champion,есть возможность подключения,паркет,металлическая,да,нет,ADSL,681029972,specialist,3,51.11211241104,71.402200791159,Esilyskiy_r-n,Turan,48,38500000
монолитный,2018,17 из 23,32,черновая отделка,совмещенный,,Не интересует,,"домофон, видеонаблюдение",2.8 м,паркинг,,,,,да,нет,,680585065,company,1,51.128704,71.488784,Almaty_r-n,Aynakol,66/1,11600000
кирпичный,2018,7 из 7,72.5,,,,Не интересует,,,2.7 м,,,,,,да,нет,,681556007,specialist,3,51.127167,71.380977,Esilyskiy_r-n,E-12,10,34000000
монолитный,2022,,89.7,,2 с/у и более,,,,,3 м,,Sat City,,,,,,,665712598,complex,3,51.131985766158,71.375907137408,Esilyskiy_r-n,ul__E-10_(rayon_TRTs_Han-Shatyr),,35000000
кирпичный,2019,7 из 10,43.3,,,,,,,2.7 м,,Qazanat,,,,,нет,,681899104,specialist,1,51.11897,71.508214,Almaty_r-n,A_Baytursynova,43/3,20900000
монолитный,2014,4 из 5,275,хорошее,2 с/у и более,,,полностью,"охрана, видеонаблюдение",3.5 м,паркинг,Жарык,,,,,нет,,679489646,company,4,51.110296,71.436726,Esilyskiy_r-n,Alihana_Bokeyhanova,14/1,296000000
монолитный,2016,3 из 8,39.8,хорошее,,,Не интересует,,,2.7 м,,Камал,,,,,нет,,681313785,owner,1,51.094409,71.440032,Esilyskiy_r-n,Uly_dala,25,22000000
монолитный,2022,2 из 12,73,требует ремонта,совмещенный,балкон,,,"охрана, домофон, сигнализация, видеонаблюдение, видеодомофон",3 м,паркинг,EXPO AVENUE,есть возможность подключения,,металлическая,да,нет,оптика,677401915,company,2,51.08572099971,71.40305390749,Esilyskiy_r-n,Kabanbay_batyra,,38690000
монолитный,2022,9 из 9,37,черновая отделка,совмещенный,лоджия,Не интересует,,,2.7 м,паркинг,Qazyna,,,,да,нет,,679785660,owner,1,51.121740650014,71.482134369868,Almaty_r-n,Baytursynova,2,17700000
кирпичный,1975,4 из 5,65,хорошее,совмещенный,,,,,2.8 м,,,,,,,нет,,679665930,owner,3,51.16207,71.451836,r-n_Baykonur,Beysekbaeva,3,25500000
монолитный,2018,4 из 14,38,хорошее,совмещенный,лоджия,,полностью,,2.7 м,паркинг,Алтын Шар 1,отдельный,ламинат,металлическая,да,нет,ADSL,681825380,specialist,1,51.118145520705,71.399056312929,,Turan,,17490000
монолитный,2022,7 из 7,61,черновая отделка,совмещенный,лоджия,,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",3 м,рядом охраняемая стоянка,Capital Park,есть возможность подключения,,бронированная,да,нет,оптика,679695576,specialist,2,51.103059551241,71.449424172947,,Hanov_Kereya_i_Zhanibeka,,34000000
панельный,1964,5 из 5,30,хорошее,совмещенный,лоджия,,частично,,2.7 м,рядом охраняемая стоянка,,отдельный,,металлическая,да,нет,,681726414,specialist,1,51.157828,71.456795,r-n_Baykonur,Ahmeta_Zhubanova,3,12500000
монолитный,2022,5 из 12,55.05,черновая отделка,,,,,,2.7 м,,Capital Park,,,,,нет,,677381616,owner,2,51.103826,71.449797,Esilyskiy_r-n,Hanov_Kereya_i_Zhanibeka,50/3,29000000
монолитный,2004,12 из 13,91.2,хорошее,2 с/у и более,лоджия,Не интересует,,"домофон, консьерж",3 м,,Нурсая,,ламинат,бронированная,да,нет,через TV кабель,680969828,owner,2,51.12883309826,71.43578290607,Esilyskiy_r-n,Dostyk,14,63000000
монолитный,2015,10 из 14,72,,,,Возможен обмен,,,2.7 м,,,,,,,нет,,680251868,owner,3,51.131309758617,71.501434170442,Almaty_r-n,Koshkarbaeva,45/1,29500000
кирпичный,2009,2 из 10,30.2,требует ремонта,совмещенный,балкон,Не интересует,,"домофон, видеонаблюдение",2.7 м,,Лея,отдельный,ламинат,металлическая,да,нет,через TV кабель,677592031,owner,1,51.182897,71.402285,Saryarka_r-n,Potanina,,14500000
кирпичный,1975,5 из 5,31,хорошее,,балкон,,,,2.7 м,,,,линолеум,металлическая,да,нет,,681014782,specialist,1,51.187854,71.401171,Saryarka_r-n,Potanina,15,11600000
монолитный,2018,16,130,,2 с/у и более,лоджия,Не интересует,,"охрана, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",,паркинг,Highvill Ishim,,паркет,бронированная,да,нет,,681802696,company,4,51.120199108238,71.459395349496,Almaty_r-n,Nazhimedenova,4,110000000
монолитный,2022,10 из 10,24,черновая отделка,совмещенный,,,,,2.7 м,паркинг,Коркем 4,,,,,нет,,681574157,owner,1,51.101325366301,71.42994835725,Esilyskiy_r-n,Mangilik_El,40,13500000
кирпичный,2021,6,75,,совмещенный,несколько балконов или лоджий,Не интересует,,видеонаблюдение,3 м,,,,ламинат,металлическая,да,нет,проводной,676198571,owner,3,51.121898,71.394146,Esilyskiy_r-n,Tole_bi,,50000000
кирпичный,2008,7 из 16,58,хорошее,совмещенный,балкон,Возможен обмен,частично,"решетки на окнах, домофон, видеонаблюдение",2.6 м,паркинг,Достар-2,отдельный,ламинат,металлическая,да,нет,оптика,679980710,owner,2,51.157653,71.506804,Almaty_r-n,Mustafina,21/6,22499000
монолитный,2021,4 из 9,57,,,балкон,Не интересует,,"домофон, видеонаблюдение",2.8 м,,Алтын Отау,,ламинат,металлическая,да,нет,проводной,681730731,owner,2,51.11240799858,71.542991145769,Almaty_r-n,A__Baytursynova,40,24000000
монолитный,2006,3 из 16,170,,2 с/у и более,несколько балконов или лоджий,Не интересует,,"домофон, видеонаблюдение",2.7 м,паркинг,Столичный,,ламинат,металлическая,да,нет,ADSL,677593925,owner,6,51.165363,71.404935,Saryarka_r-n,Abaya,8,68000000
кирпичный,2005,9 из 11,63,хорошее,раздельный,лоджия,,полностью,"домофон, видеонаблюдение",2.7 м,рядом охраняемая стоянка,Евразия,отдельный,ламинат,металлическая,да,нет,ADSL,669584923,company,2,51.147076736458,71.47807834894,Almaty_r-n,Kyuyshi_Diny,24,27000000
кирпичный,1970,2 из 5,30,хорошее,раздельный,балкон,Не интересует,,"домофон, видеонаблюдение",,,,,линолеум,металлическая,да,нет,оптика,677253465,owner,1,51.151003093824,71.459605663081,,Tauelysizdik,4/3,14000000
кирпичный,2022,9 из 10,39,,совмещенный,,,без мебели,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",3 м,рядом охраняемая стоянка,Mechta,,,бронированная,,нет,,681837553,owner,1,51.132908621101,71.372294423345,Esilyskiy_r-n,Kulytegin,9,19350000
кирпичный,2009,2 из 9,55,,,,,,,,,Достар-2,,,,,нет,,681902396,specialist,2,51.158693,71.507882,Almaty_r-n,Gabidena_Mustafina,21/5,22400000
монолитный,2006,9 из 16,73,хорошее,2 с/у и более,лоджия,Не интересует,,"домофон, видеонаблюдение",3 м,рядом охраняемая стоянка,Болашак,нет,ламинат,бронированная,да,нет,ADSL,681909237,owner,2,51.159997,71.409696,Saryarka_r-n,Saryarka,3,60000000
кирпичный,2022,1 из 9,36,,совмещенный,лоджия,Не интересует,,домофон,2.8 м,паркинг,"ЖК Баскару 2, 3, 4",,ламинат,металлическая,,нет,,681725691,owner,1,51.111646933355,71.493716240366,Almaty_r-n,Rayymbek_batyr,54,14900000
кирпичный,2016,5 из 7,42,хорошее,совмещенный,лоджия,Не интересует,,"видеонаблюдение, кодовый замок, видеодомофон, домофон",2.7 м,паркинг,Arman Qala,есть возможность подключения,ламинат,металлическая,да,нет,ADSL,679223391,owner,1,51.097746,71.422335,Esilyskiy_r-n,Uly_dala,11/1,26500000
монолитный,2022,9 из 9,41.76,черновая отделка,совмещенный,лоджия,,,"домофон, кодовый замок, видеодомофон",3 м,паркинг,GreenLine.Asyl Mura,,,металлическая,да,нет,,679331252,specialist,1,51.133181,71.396401,Esilyskiy_r-n,Tole_bi,59,24000000
